Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²)
0,0.75819998979568481,0.63077794180976021,-2.2452795652695641
0.050000000000000003,0.79240000247955322,0.54097228580051004,-2.9088903926772836
0.10000000000000001,0.81929999589920044,0.38483333587646484,-3.8363065432619172
0.14999999999999999,0.83480000495910645,0.15611105495029026,-4.6697069906894066
0.20000000000000001,0.83649998903274536,-0.11844452884462144,-4.7676682803365926
0.25,0.82169997692108154,-0.36416646507051259,-3.8970359607979113
0.29999999999999999,0.79650002717971802,-0.52977760632832849,-2.4721622834970916
0.34999999999999998,0.76550000905990601,-0.61450011200375021,-0.90102082417334906
0.40000000000000002,0.73170000314712524,-0.61600019534428896,0.62808613350361908
0.45000000000000001,0.70139998197555542,-0.54811123344633317,2.0837671226925312
0.5,0.6744999885559082,-0.41244440608554411,3.5379343562655969
0.55000000000000004,0.6557999849319458,-0.18311093250910446,4.6303715602851216
0.59999999999999998,0.65380001068115234,0.094833572705586774,4.7503690476770766
0.65000000000000002,0.66720002889633179,0.33627771668963974,3.8860473735832879
0.69999999999999996,0.69099998474121094,0.49999995364083188,2.5472829555287757
0.75,0.72000002861022949,0.59072213040457811,1.1023757082444647
0.80000000000000004,0.7523999810218811,0.61444424920611918,-0.45027738368069498
0.84999999999999998,0.78479999303817749,0.5531666345066496,-2.107653205777392
0.90000000000000002,0.81169998645782471,0.39844443400700896,-3.5869439075022584
0.94999999999999996,0.8278999924659729,0.16844444804721406,-4.4563578602708418
1,0.82929998636245728,-0.082944432894388784,-4.4883027488802663
1.05,0.81859999895095825,-0.31111117866304172,-3.770894952762275
1.1000000000000001,0.79579997062683105,-0.48166665765974298,-2.5207090892909529
1.1499999999999999,0.76690000295639038,-0.56944439808527669,-1.0698140035440862
1.2,0.73619997501373291,-0.58699991967942955,0.39685274715777269
1.25,0.70550000667572021,-0.53166647752126017,1.889876506210844
1.3,0.68000000715255737,-0.39894438452190806,3.3197213838129827
1.3500000000000001,0.66200000047683716,-0.18494433826870404,4.3338255933773384
1.3999999999999999,0.65930002927780151,0.074111057652367543,4.4583924390651584
1.45,0.67100000381469727,0.30222190750969763,3.668671975165235
1.5,0.6930999755859375,0.45472201373841997,2.4703415271676605
1.55,0.71859997510910034,0.54794450600941957,1.1903723080953004
1.6000000000000001,0.75,0.58050003316667387,-0.24095604449142305
1.6499999999999999,0.77999997138977051,0.53100009759267219,-1.788703618962092
1.7,0.80650001764297485,0.3984444671207002,-3.2192902616512655
1.75,0.82309997081756592,0.18983334302902208,-4.1718818891195575
1.8,0.82690000534057617,-0.052110917038387709,-4.3394750651018112
1.8500000000000001,0.81720000505447388,-0.27844432327482455,-3.69950777586596
1.8999999999999999,0.79650002717971802,-0.44555564721425417,-2.4884272688700837
1.95,0.76929998397827148,-0.53355567985110808,-1.0782399663218729
2,0.74029999971389771,-0.54949988921483384,0.29879714603777513
2.0499999999999998,0.71200001239776611,-0.50116661522123529,1.626203071188046
2.1000000000000001,0.68790000677108765,-0.38927780257330968,2.9217582241988453
2.1499999999999999,0.66960000991821289,-0.20094457599851809,3.9375924585778002
2.2000000000000002,0.66509997844696045,0.041777789592742899,4.1433644515496715
2.25,0.67580002546310425,0.24977773427963301,3.5354625847604577
2.2999999999999998,0.69239997863769531,0.40583315822813243,2.5710814528995036
2.3500000000000001,0.71789997816085815,0.51505572266048816,1.3586741170765404
2.3999999999999999,0.74690002202987671,0.55005563629998055,-0.034476080794390913
2.4500000000000002,0.77579998970031738,0.51466660367117978,-1.5023770707624866
2.5,0.80169999599456787,0.3947222895092441,-2.8516365790072817
2.5499999999999998,0.81690001487731934,0.22455546591016975,-3.9575013849470371
2.6000000000000001,0.82859998941421509,-0.028944677776760505,-4.373363617025773
2.6499999999999999,0.81339997053146362,-0.2698889374732969,-3.6130221721566742
2.7000000000000002,0.7961999773979187,-0.40677752759721542,-2.3866969678137075
2.75,0.77170002460479736,-0.50288882520463807,-1.1425023829495478
2.7999999999999998,0.74309998750686646,-0.52588909864425648,0.1980540561087393
2.8500000000000001,0.71649998426437378,-0.48366682396994665,1.5254947874281151
2.8999999999999999,0.69199997186660767,-0.37211116817262413,2.776391436288383
2.9500000000000002,0.67619997262954712,-0.19038872586356267,3.6381507545341649
3,0.67199999094009399,0.017611417505476235,3.882315442150027
3.0499999999999998,0.67790001630783081,0.22461132870780096,3.4794122716526901
3.1000000000000001,0.69620001316070557,0.39044453038109644,2.4967884759844052
3.1499999999999999,0.72030001878738403,0.48183338509665563,1.2697205131436589
3.2000000000000002,0.74620002508163452,0.51866657204098165,-0.042470535378391065
3.25,0.77480000257492065,0.48566655980216217,-1.481667363349304
3.2999999999999998,0.79860001802444458,0.3659442729420132,-2.7748456155812344
3.3500000000000001,0.81379997730255127,0.18716656499438802,-3.5870052782105799
3.3999999999999999,0.81830000877380371,-0.018055571450127483,-3.7891044108955931
3.4500000000000002,0.81169998645782471,-0.21622233920627168,-3.384597728281848
3.5,0.79509997367858887,-0.37627763218349947,-2.4853388468424509
3.5499999999999998,0.77170002460479736,-0.47755552662743456,-1.2598774131433406
3.6000000000000001,0.74449998140335083,-0.5081668164994978,0.1170997082451265
3.6499999999999999,0.71789997816085815,-0.4641109373834395,1.4521005528944482
3.7000000000000002,0.69550001621246338,-0.35516646173265237,2.5826231748969422
3.75,0.68000000715255737,-0.18977767891354061,3.3247822044808228
3.7999999999999998,0.67580002546310425,-0.0028333730167812757,3.5784547711596075
3.8500000000000001,0.67960000038146973,0.18616653150982312,3.3573442955075929
3.8999999999999999,0.69510000944137573,0.35461094644334556,2.6151844380814366
3.9500000000000002,0.71759998798370361,0.46427753236558705,1.4698770863038595
4,0.74409997463226318,0.50888876120249538,0.12163782929196937
4.0499999999999998,0.77139997482299805,0.47938889927334322,-1.2910779243634209
4.0999999999999996,0.79509997367858887,0.3747779462072573,-2.5609246742578207
4.1500000000000004,0.81139999628067017,0.2086113227738268,-3.4553714004563569
4.2000000000000002,0.81760001182556152,0.0046666463216145882,-3.7551868844915361
4.25,0.81169998645782471,-0.19572234816021442,-3.3768822749455842
4.2999999999999998,0.7961999773979187,-0.35444431834750761,-2.4740422765413839
4.3499999999999996,0.77380001544952393,-0.45327766074074499,-1.2967294932883333
4.4000000000000004,0.74819999933242798,-0.48594451612896244,-0.047254838325370828
4.4500000000000002,0.72269999980926514,-0.45483347442415106,1.1468510568877668
4.5,0.70069998502731323,-0.36861128277248906,2.2489204450889919
4.5499999999999998,0.68339997529983521,-0.22427784072028303,3.1596314759902118
4.5999999999999996,0.67619997262954712,-0.033110976219177142,3.5934885342915783
4.6500000000000004,0.68000000715255737,0.16127781735526145,3.4029008613692344
4.7000000000000002,0.6930999755859375,0.33355550633536507,2.6038896154474465
4.75,0.71649998426437378,0.43694459729724583,1.4388777150048171
4.7999999999999998,0.73960000276565552,0.47294461064868581,0.31039490927883079
4.8499999999999996,0.76510000228881836,0.46355568700366412,-0.69295230655023576
4.9000000000000004,0.78890001773834229,0.39553336302439251,-1.4342815290998416
4.9500000000000002,0.80650001764297485,0.29455527663230913,-1.7093539035614524
5,0.81379997730255127,0.21011054515838667,-1.7441290874540012
